policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma
RANDOM,301002,11.521984796510353,1.2578585589821751,64.13485205211614,26,0,0,0,26,1,4,5,10,30
HIGHEST_SNR,301002,11.521984796510353,1.2578585589821751,64.13485205211614,26,0,0,0,26,1,4,5,10,30
SHORTEST_PULSE,301002,11.521984796510353,1.2578585589821751,64.13485205211614,26,0,0,0,26,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301002,11.521984796510353,1.2578585589821751,64.13485205211614,26,0,0,0,26,1,4,5,10,30
NO_PASSIVE,301003,310.44659662206385,1.5362718396238093,445.27907653515393,0,0,0,0,1,1,4,5,10,30
RANDOM,301003,356.6277793010456,1.641729954195455,331.8074186830445,1,0,0,0,1,1,4,5,10,30
HIGHEST_SNR,301003,356.6277793010456,1.641729954195455,331.8074186830445,1,0,0,0,1,1,4,5,10,30
SHORTEST_PULSE,301003,356.6277793010456,1.641729954195455,331.8074186830445,1,0,0,0,1,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301003,356.6277793010456,1.641729954195455,331.8074186830445,1,0,0,0,1,1,4,5,10,30
NO_PASSIVE,301004,505.1100764092419,3.1792161899756666,445.27907653515393,0,0,0,0,4,1,4,5,10,30
RANDOM,301004,110.75610813711737,2.5255726622271704,69.0890292152169,4,0,0,0,4,1,4,5,10,30
HIGHEST_SNR,301004,110.75610813711737,2.5255726622271704,69.0890292152169,4,0,0,0,4,1,4,5,10,30
SHORTEST_PULSE,301004,110.75610813711737,2.5255726622271704,69.0890292152169,4,0,0,0,4,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301004,110.75610813711737,2.5255726622271704,69.0890292152169,4,0,0,0,4,1,4,5,10,30
NO_PASSIVE,301005,143.91701415123995,1.241510837045339,445.27907653515393,0,0,0,0,0,1,4,5,10,30
RANDOM,301005,143.91701415123995,1.241510837045339,445.27907653515393,0,0,0,0,0,1,4,5,10,30
HIGHEST_SNR,301005,143.91701415123995,1.241510837045339,445.27907653515393,0,0,0,0,0,1,4,5,10,30
SHORTEST_PULSE,301005,143.91701415123995,1.241510837045339,445.27907653515393,0,0,0,0,0,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301005,143.91701415123995,1.241510837045339,445.27907653515393,0,0,0,0,0,1,4,5,10,30
NO_PASSIVE,301006,662.3114955480698,1.9590012273828952,445.27907653515393,0,0,0,0,8,1,4,5,10,30
RANDOM,301006,32.76456229463772,1.0738103358489197,104.31510508209053,8,0,0,0,8,1,4,5,10,30
HIGHEST_SNR,301006,32.76456229463772,1.0738103358489197,104.31510508209053,8,0,0,0,8,1,4,5,10,30
SHORTEST_PULSE,301006,32.76456229463772,1.0738103358489197,104.31510508209053,8,0,0,0,8,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301006,32.76456229463772,1.0738103358489197,104.31510508209053,8,0,0,0,8,1,4,5,10,30
NO_PASSIVE,301007,129.43485552189094,0.9835676505623158,445.27907653515393,0,0,0,0,14,1,4,5,10,30
RANDOM,301007,37.90453484158789,1.3223041849652113,74.2139400354243,14,0,0,0,14,1,4,5,10,30
HIGHEST_SNR,301007,37.90453484158789,1.3223041849652113,74.2139400354243,14,0,0,0,14,1,4,5,10,30
SHORTEST_PULSE,301007,37.90453484158789,1.3223041849652113,74.2139400354243,14,0,0,0,14,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301007,37.90453484158789,1.3223041849652113,74.2139400354243,14,0,0,0,14,1,4,5,10,30
NO_PASSIVE,301008,385.41425532921096,2.2030234844948913,445.27907653515393,0,0,0,0,18,1,4,5,10,30
RANDOM,301008,287.5667490409047,1.8537722085132322,314.80868314531347,18,0,0,0,18,1,4,5,10,30
HIGHEST_SNR,301008,287.5667490409047,1.8537722085132322,314.80868314531347,18,0,0,0,18,1,4,5,10,30
SHORTEST_PULSE,301008,287.5667490409047,1.8537722085132322,314.80868314531347,18,0,0,0,18,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301008,287.5667490409047,1.8537722085132322,314.80868314531347,18,0,0,0,18,1,4,5,10,30
NO_PASSIVE,301009,363.19094237394705,3.228613183547216,445.27907653515393,0,0,0,0,39,1,4,5,10,30
RANDOM,301009,12.868016524221733,1.157607348817553,38.20781060466795,25,0,0,0,39,1,4,5,10,30
HIGHEST_SNR,301009,15.141322088071187,0.15647173799984493,51.620254125270655,25,0,0,0,39,1,4,5,10,30
SHORTEST_PULSE,301009,15.141322088071187,0.15647173799984493,51.620254125270655,25,0,0,0,39,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301009,52.50155108666535,1.226751791304475,36.45279502601775,25,0,0,0,39,1,4,5,10,30
NO_PASSIVE,301010,852.3238055701586,3.836697231963563,445.27907653515393,0,0,0,0,26,1,4,5,10,30
RANDOM,301010,39.05038052593779,0.6998215613821551,51.03658248831976,24,1,0,0,26,1,4,5,10,30
HIGHEST_SNR,301010,245.07588181465906,3.7708957620579735,97.14664314763255,25,0,0,0,26,1,4,5,10,30
SHORTEST_PULSE,301010,39.05038052593779,0.6998215613821551,51.03658248831976,24,1,0,0,26,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301010,39.05038052593779,0.6998215613821551,51.03658248831976,24,1,0,0,26,1,4,5,10,30
NO_PASSIVE,301011,788.748588502513,0.7068767525325937,445.27907653515393,0,0,0,0,20,1,4,5,10,30
RANDOM,301011,19.36470166850114,0.8419655733094136,113.11129136803874,19,0,0,0,20,1,4,5,10,30
HIGHEST_SNR,301011,778.1268562031765,0.9100149033717504,320.02373004906764,19,0,0,0,20,1,4,5,10,30
SHORTEST_PULSE,301011,19.36470166850114,0.8419655733094136,113.11129136803874,19,0,0,0,20,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301011,19.36470166850114,0.8419655733094136,113.11129136803874,19,0,0,0,20,1,4,5,10,30
NO_PASSIVE,301012,857.9074844930308,3.5969393797435476,445.27907653515393,0,0,0,0,3,1,4,5,10,30
RANDOM,301012,5.970231486232643,2.5485595330661965,81.12236432011629,3,0,0,0,3,1,4,5,10,30
HIGHEST_SNR,301012,5.970231486232643,2.5485595330661965,81.12236432011629,3,0,0,0,3,1,4,5,10,30
SHORTEST_PULSE,301012,5.970231486232643,2.5485595330661965,81.12236432011629,3,0,0,0,3,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301012,5.970231486232643,2.5485595330661965,81.12236432011629,3,0,0,0,3,1,4,5,10,30
NO_PASSIVE,301013,394.4997874498849,1.379524931435153,445.27907653515393,0,0,0,0,39,1,4,5,10,30
RANDOM,301013,45.858940005415384,1.2166229897518057,66.85356045467755,35,1,0,0,39,1,4,5,10,30
HIGHEST_SNR,301013,61.76457606915742,0.8008498933037838,69.2921579644483,36,0,0,0,39,1,4,5,10,30
SHORTEST_PULSE,301013,45.858940005415384,1.2166229897518057,66.85356045467755,35,1,0,0,39,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301013,45.858940005415384,1.2166229897518057,66.85356045467755,35,1,0,0,39,1,4,5,10,30
NO_PASSIVE,301014,245.9248874690054,1.0686426808446376,445.27907653515393,0,0,0,0,0,1,4,5,10,30
RANDOM,301014,245.9248874690054,1.0686426808446376,445.27907653515393,0,0,0,0,0,1,4,5,10,30
HIGHEST_SNR,301014,245.9248874690054,1.0686426808446376,445.27907653515393,0,0,0,0,0,1,4,5,10,30
SHORTEST_PULSE,301014,245.9248874690054,1.0686426808446376,445.27907653515393,0,0,0,0,0,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301014,245.9248874690054,1.0686426808446376,445.27907653515393,0,0,0,0,0,1,4,5,10,30
NO_PASSIVE,301015,370.971497311858,1.2431453454497823,445.27907653515393,0,0,0,0,6,1,4,5,10,30
RANDOM,301015,122.00894920328462,1.7048364703978836,84.33585730343209,5,0,0,0,6,1,4,5,10,30
HIGHEST_SNR,301015,112.48915307947621,1.3877374433967347,86.91251942867827,5,0,0,0,6,1,4,5,10,30
SHORTEST_PULSE,301015,112.48915307947621,1.3877374433967347,86.91251942867827,5,0,0,0,6,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301015,122.00894920328462,1.7048364703978836,84.33585730343209,5,0,0,0,6,1,4,5,10,30
NO_PASSIVE,301016,698.8089320468249,1.105957676811083,445.27907653515393,0,0,0,0,22,1,4,5,10,30
RANDOM,301016,842.4109270267352,1.0660689348370982,311.0262121081523,22,0,0,0,22,1,4,5,10,30
HIGHEST_SNR,301016,842.4109270267352,1.0660689348370982,311.0262121081523,22,0,0,0,22,1,4,5,10,30
SHORTEST_PULSE,301016,842.4109270267352,1.0660689348370982,311.0262121081523,22,0,0,0,22,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301016,842.4109270267352,1.0660689348370982,311.0262121081523,22,0,0,0,22,1,4,5,10,30
NO_PASSIVE,301017,870.8521593171615,0.47056050542044836,445.27907653515393,0,0,0,0,16,1,4,5,10,30
RANDOM,301017,104.04705009135898,1.0881525983188014,143.25341058704583,14,0,0,0,16,1,4,5,10,30
HIGHEST_SNR,301017,125.36634847300967,1.138731319044453,149.12435477561243,14,0,0,0,16,1,4,5,10,30
SHORTEST_PULSE,301017,19.603897372110648,1.5144891935894145,39.74509637160291,14,0,0,0,16,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301017,17.3792628181225,1.5449578448723331,39.450640698968655,14,0,0,0,16,1,4,5,10,30
NO_PASSIVE,301018,481.74189871470213,3.220109648159953,445.27907653515393,0,0,0,0,6,1,4,5,10,30
RANDOM,301018,458.62282113152537,1.7865725803137171,315.217311658786,6,0,0,0,6,1,4,5,10,30
HIGHEST_SNR,301018,458.62282113152537,1.7865725803137171,315.217311658786,6,0,0,0,6,1,4,5,10,30
SHORTEST_PULSE,301018,458.62282113152537,1.7865725803137171,315.217311658786,6,0,0,0,6,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301018,458.62282113152537,1.7865725803137171,315.217311658786,6,0,0,0,6,1,4,5,10,30
NO_PASSIVE,301019,167.60306810250134,1.574248351549966,445.27907653515393,0,0,0,0,12,1,4,5,10,30
RANDOM,301019,36.098408907237946,1.8252242676961403,71.58875019345909,11,0,0,0,12,1,4,5,10,30
HIGHEST_SNR,301019,37.78376642628693,1.8942870147229007,71.11877793629512,11,0,0,0,12,1,4,5,10,30
SHORTEST_PULSE,301019,36.098408907237946,1.8252242676961403,71.58875019345909,11,0,0,0,12,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301019,36.098408907237946,1.8252242676961403,71.58875019345909,11,0,0,0,12,1,4,5,10,30
NO_PASSIVE,301020,238.81869662165673,2.5101187858910814,445.27907653515393,0,0,0,0,3,1,4,5,10,30
RANDOM,301020,85.23642278795997,1.6912618574602876,315.143678975873,3,0,0,0,3,1,4,5,10,30
HIGHEST_SNR,301020,85.23642278795997,1.6912618574602876,315.143678975873,3,0,0,0,3,1,4,5,10,30
SHORTEST_PULSE,301020,85.23642278795997,1.6912618574602876,315.143678975873,3,0,0,0,3,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301020,85.23642278795997,1.6912618574602876,315.143678975873,3,0,0,0,3,1,4,5,10,30
NO_PASSIVE,301021,295.8044556148472,2.1264540871295523,445.27907653515393,0,0,0,0,3,1,4,5,10,30
RANDOM,301021,287.5918143132663,2.131606298431854,320.383915641743,3,0,0,0,3,1,4,5,10,30
HIGHEST_SNR,301021,287.5918143132663,2.131606298431854,320.383915641743,3,0,0,0,3,1,4,5,10,30
SHORTEST_PULSE,301021,287.5918143132663,2.131606298431854,320.383915641743,3,0,0,0,3,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301021,287.5918143132663,2.131606298431854,320.383915641743,3,0,0,0,3,1,4,5,10,30
NO_PASSIVE,301022,700.9842794357727,0.9576650196715439,445.27907653515393,0,0,0,0,0,1,4,5,10,30
RANDOM,301022,700.9842794357727,0.9576650196715439,445.27907653515393,0,0,0,0,0,1,4,5,10,30
HIGHEST_SNR,301022,700.9842794357727,0.9576650196715439,445.27907653515393,0,0,0,0,0,1,4,5,10,30
SHORTEST_PULSE,301022,700.9842794357727,0.9576650196715439,445.27907653515393,0,0,0,0,0,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301022,700.9842794357727,0.9576650196715439,445.27907653515393,0,0,0,0,0,1,4,5,10,30
NO_PASSIVE,301023,197.32539452018807,0.9329948274603158,445.27907653515393,0,0,0,0,4,1,4,5,10,30
RANDOM,301023,35.08420786299144,0.9832284679418389,315.70914695025556,4,0,0,0,4,1,4,5,10,30
HIGHEST_SNR,301023,35.08420786299144,0.9832284679418389,315.70914695025556,4,0,0,0,4,1,4,5,10,30
SHORTEST_PULSE,301023,35.08420786299144,0.9832284679418389,315.70914695025556,4,0,0,0,4,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301023,35.08420786299144,0.9832284679418389,315.70914695025556,4,0,0,0,4,1,4,5,10,30
NO_PASSIVE,301024,710.4355699825603,3.0108863695630457,445.27907653515393,0,0,0,0,26,1,4,5,10,30
RANDOM,301024,209.95678125312816,2.3987216703226943,97.05239424413915,26,0,0,0,26,1,4,5,10,30
HIGHEST_SNR,301024,209.95678125312816,2.3987216703226943,97.05239424413915,26,0,0,0,26,1,4,5,10,30
SHORTEST_PULSE,301024,209.95678125312816,2.3987216703226943,97.05239424413915,26,0,0,0,26,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301024,209.95678125312816,2.3987216703226943,97.05239424413915,26,0,0,0,26,1,4,5,10,30
NO_PASSIVE,301025,311.2288044180308,0.24389807469523375,445.27907653515393,0,0,0,0,24,1,4,5,10,30
RANDOM,301025,316.3424360481782,0.7364311870883568,326.3565519655365,24,0,0,0,24,1,4,5,10,30
HIGHEST_SNR,301025,316.3424360481782,0.7364311870883568,326.3565519655365,24,0,0,0,24,1,4,5,10,30
SHORTEST_PULSE,301025,316.3424360481782,0.7364311870883568,326.3565519655365,24,0,0,0,24,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301025,316.3424360481782,0.7364311870883568,326.3565519655365,24,0,0,0,24,1,4,5,10,30
NO_PASSIVE,301026,220.88290277038442,2.058489088068073,445.27907653515393,0,0,0,0,3,1,4,5,10,30
RANDOM,301026,186.35426928542256,2.064024151716429,318.85392829837014,3,0,0,0,3,1,4,5,10,30
HIGHEST_SNR,301026,186.35426928542256,2.064024151716429,318.85392829837014,3,0,0,0,3,1,4,5,10,30
SHORTEST_PULSE,301026,186.35426928542256,2.064024151716429,318.85392829837014,3,0,0,0,3,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301026,186.35426928542256,2.064024151716429,318.85392829837014,3,0,0,0,3,1,4,5,10,30
NO_PASSIVE,301027,366.8168060869171,1.4240617040082588,445.27907653515393,0,0,0,0,39,1,4,5,10,30
RANDOM,301027,31.836259580148308,1.4219976924001214,38.96928934967342,31,0,0,0,39,1,4,5,10,30
HIGHEST_SNR,301027,161.0117521698565,1.6360186370541694,192.53934017035567,31,0,0,0,39,1,4,5,10,30
SHORTEST_PULSE,301027,5.594293998995932,0.5219989662313723,37.02672808724817,31,0,0,0,39,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301027,33.48057749654193,1.5412006423710258,38.72072983301,31,0,0,0,39,1,4,5,10,30
NO_PASSIVE,301028,354.05019998540206,2.4597528011343837,445.27907653515393,0,0,0,0,1,1,4,5,10,30
RANDOM,301028,325.32144869606657,2.4714563829777205,315.6332044244698,1,0,0,0,1,1,4,5,10,30
HIGHEST_SNR,301028,325.32144869606657,2.4714563829777205,315.6332044244698,1,0,0,0,1,1,4,5,10,30
SHORTEST_PULSE,301028,325.32144869606657,2.4714563829777205,315.6332044244698,1,0,0,0,1,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301028,325.32144869606657,2.4714563829777205,315.6332044244698,1,0,0,0,1,1,4,5,10,30
NO_PASSIVE,301029,472.7304678700772,1.2247840940431796,445.27907653515393,0,0,0,0,35,1,4,5,10,30
RANDOM,301029,382.56971549136733,1.0950946213763462,221.521659079942,27,0,0,0,35,1,4,5,10,30
HIGHEST_SNR,301029,544.7839290772241,0.9924857838729175,308.3236653212452,27,0,0,0,35,1,4,5,10,30
SHORTEST_PULSE,301029,363.8004922102737,1.0048632698519708,209.12923253079865,27,0,0,0,35,1,4,5,10,30
METROLOGY_CONDITIONED_EIG,301029,363.8004922102737,1.0048632698519708,209.12923253079865,27,0,0,0,35,1,4,5,10,30
NO_PASSIVE,302000,109.99855657158756,2.140847936844606,445.27907653515393,0,0,0,0,21,2,4,5,10,100
RANDOM,302000,130.38657837627764,2.5094409724017024,313.37500211707777,21,0,0,0,21,2,4,5,10,100
HIGHEST_SNR,302000,130.38657837627764,2.5094409724017024,313.37500211707777,21,0,0,0,21,2,4,5,10,100
SHORTEST_PULSE,302000,130.38657837627764,2.5094409724017024,313.37500211707777,21,0,0,0,21,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302000,130.38657837627764,2.5094409724017024,313.37500211707777,21,0,0,0,21,2,4,5,10,100
NO_PASSIVE,302001,170.4567328101468,1.5929719232008188,445.27907653515393,0,0,0,0,9,2,4,5,10,100
RANDOM,302001,170.61692446248756,1.388019586759998,100.97063970603735,9,0,0,0,9,2,4,5,10,100
HIGHEST_SNR,302001,170.61692446248756,1.388019586759998,100.97063970603735,9,0,0,0,9,2,4,5,10,100
SHORTEST_PULSE,302001,170.61692446248756,1.388019586759998,100.97063970603735,9,0,0,0,9,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302001,170.61692446248756,1.388019586759998,100.97063970603735,9,0,0,0,9,2,4,5,10,100
NO_PASSIVE,302002,486.0618335027516,0.8038334458106291,445.27907653515393,0,0,0,0,42,2,4,5,10,100
RANDOM,302002,10.057772139515285,0.7183734045805918,38.214553041165225,29,0,0,0,42,2,4,5,10,100
HIGHEST_SNR,302002,31.228375999253483,1.369783392106837,38.54334598684271,29,0,0,0,42,2,4,5,10,100
SHORTEST_PULSE,302002,27.88952766718913,0.9426069040014826,38.841811107638584,29,0,0,0,42,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302002,15.86414343655196,0.687548975931892,38.3898222935797,29,0,0,0,42,2,4,5,10,100
NO_PASSIVE,302003,222.2473171407806,2.477732637728608,445.27907653515393,0,0,0,0,1,2,4,5,10,100
RANDOM,302003,166.42593515542134,2.5839588119004504,322.0842418540127,1,0,0,0,1,2,4,5,10,100
HIGHEST_SNR,302003,166.42593515542134,2.5839588119004504,322.0842418540127,1,0,0,0,1,2,4,5,10,100
SHORTEST_PULSE,302003,166.42593515542134,2.5839588119004504,322.0842418540127,1,0,0,0,1,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302003,166.42593515542134,2.5839588119004504,322.0842418540127,1,0,0,0,1,2,4,5,10,100
NO_PASSIVE,302004,166.68352588424636,1.4454875399036522,445.27907653515393,0,0,0,0,26,2,4,5,10,100
RANDOM,302004,38.69386673372538,0.3282197956434734,47.302682509387026,23,0,0,0,26,2,4,5,10,100
HIGHEST_SNR,302004,41.25054364508644,0.35164083469842483,47.578506014429685,23,0,0,0,26,2,4,5,10,100
SHORTEST_PULSE,302004,41.25054364508644,0.35164083469842483,47.578506014429685,23,0,0,0,26,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302004,38.25765467158189,0.2877654743090132,47.24107783334429,23,0,0,0,26,2,4,5,10,100
NO_PASSIVE,302005,841.4655230845931,2.841215041871043,445.27907653515393,0,0,0,0,2,2,4,5,10,100
RANDOM,302005,487.38630188414805,2.7292551741144284,329.132509671515,2,0,0,0,2,2,4,5,10,100
HIGHEST_SNR,302005,487.38630188414805,2.7292551741144284,329.132509671515,2,0,0,0,2,2,4,5,10,100
SHORTEST_PULSE,302005,487.38630188414805,2.7292551741144284,329.132509671515,2,0,0,0,2,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302005,487.38630188414805,2.7292551741144284,329.132509671515,2,0,0,0,2,2,4,5,10,100
NO_PASSIVE,302006,502.65742406818424,1.1137595617596059,445.27907653515393,0,0,0,0,27,2,4,5,10,100
RANDOM,302006,43.21878494568564,1.07649837371147,187.29932253101188,27,0,0,0,27,2,4,5,10,100
HIGHEST_SNR,302006,43.21878494568564,1.07649837371147,187.29932253101188,27,0,0,0,27,2,4,5,10,100
SHORTEST_PULSE,302006,43.21878494568564,1.07649837371147,187.29932253101188,27,0,0,0,27,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302006,43.21878494568564,1.07649837371147,187.29932253101188,27,0,0,0,27,2,4,5,10,100
NO_PASSIVE,302007,177.57979851373486,3.0489235089023725,445.27907653515393,0,0,0,0,17,2,4,5,10,100
RANDOM,302007,28.87705173022341,1.947226542351501,55.29462440145699,17,0,0,0,17,2,4,5,10,100
HIGHEST_SNR,302007,28.87705173022341,1.947226542351501,55.29462440145699,17,0,0,0,17,2,4,5,10,100
SHORTEST_PULSE,302007,28.87705173022341,1.947226542351501,55.29462440145699,17,0,0,0,17,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302007,28.87705173022341,1.947226542351501,55.29462440145699,17,0,0,0,17,2,4,5,10,100
NO_PASSIVE,302008,616.3105737598846,4.335954314502046,445.27907653515393,0,0,0,0,12,2,4,5,10,100
RANDOM,302008,38.40863148926121,3.6184447590124966,135.1331456861904,12,0,0,0,12,2,4,5,10,100
HIGHEST_SNR,302008,38.40863148926121,3.6184447590124966,135.1331456861904,12,0,0,0,12,2,4,5,10,100
SHORTEST_PULSE,302008,38.40863148926121,3.6184447590124966,135.1331456861904,12,0,0,0,12,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302008,38.40863148926121,3.6184447590124966,135.1331456861904,12,0,0,0,12,2,4,5,10,100
NO_PASSIVE,302009,197.15829151078938,1.3576626952750064,445.27907653515393,0,0,0,0,0,2,4,5,10,100
RANDOM,302009,197.15829151078938,1.3576626952750064,445.27907653515393,0,0,0,0,0,2,4,5,10,100
HIGHEST_SNR,302009,197.15829151078938,1.3576626952750064,445.27907653515393,0,0,0,0,0,2,4,5,10,100
SHORTEST_PULSE,302009,197.15829151078938,1.3576626952750064,445.27907653515393,0,0,0,0,0,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302009,197.15829151078938,1.3576626952750064,445.27907653515393,0,0,0,0,0,2,4,5,10,100
NO_PASSIVE,302010,433.38102153357335,0.7789804714935015,445.27907653515393,0,0,0,0,2,2,4,5,10,100
RANDOM,302010,398.10762307488164,0.7248553117393114,326.4586856893796,2,0,0,0,2,2,4,5,10,100
HIGHEST_SNR,302010,398.10762307488164,0.7248553117393114,326.4586856893796,2,0,0,0,2,2,4,5,10,100
SHORTEST_PULSE,302010,398.10762307488164,0.7248553117393114,326.4586856893796,2,0,0,0,2,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302010,398.10762307488164,0.7248553117393114,326.4586856893796,2,0,0,0,2,2,4,5,10,100
NO_PASSIVE,302011,446.5901364728807,2.2550756736686677,445.27907653515393,0,0,0,0,3,2,4,5,10,100
RANDOM,302011,326.6495445533757,0.9179548501982331,318.060011310896,3,0,0,0,3,2,4,5,10,100
HIGHEST_SNR,302011,326.6495445533757,0.9179548501982331,318.060011310896,3,0,0,0,3,2,4,5,10,100
SHORTEST_PULSE,302011,326.6495445533757,0.9179548501982331,318.060011310896,3,0,0,0,3,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302011,326.6495445533757,0.9179548501982331,318.060011310896,3,0,0,0,3,2,4,5,10,100
NO_PASSIVE,302012,535.3731455878072,2.5364127615536884,445.27907653515393,0,0,0,0,1,2,4,5,10,100
RANDOM,302012,361.03787666274525,2.6881874927294787,319.0528744471009,1,0,0,0,1,2,4,5,10,100
HIGHEST_SNR,302012,361.03787666274525,2.6881874927294787,319.0528744471009,1,0,0,0,1,2,4,5,10,100
SHORTEST_PULSE,302012,361.03787666274525,2.6881874927294787,319.0528744471009,1,0,0,0,1,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302012,361.03787666274525,2.6881874927294787,319.0528744471009,1,0,0,0,1,2,4,5,10,100
NO_PASSIVE,302013,494.93199431139703,1.3050892536235594,445.27907653515393,0,0,0,0,16,2,4,5,10,100
RANDOM,302013,334.57424118765,1.686884530620964,313.3679788483335,16,0,0,0,16,2,4,5,10,100
HIGHEST_SNR,302013,334.57424118765,1.686884530620964,313.3679788483335,16,0,0,0,16,2,4,5,10,100
SHORTEST_PULSE,302013,334.57424118765,1.686884530620964,313.3679788483335,16,0,0,0,16,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302013,334.57424118765,1.686884530620964,313.3679788483335,16,0,0,0,16,2,4,5,10,100
NO_PASSIVE,302014,360.59114024411184,2.1374996068722596,445.27907653515393,0,0,0,0,2,2,4,5,10,100
RANDOM,302014,266.31186520084526,2.07225182924178,169.21752543976265,2,0,0,0,2,2,4,5,10,100
HIGHEST_SNR,302014,266.31186520084526,2.07225182924178,169.21752543976265,2,0,0,0,2,2,4,5,10,100
SHORTEST_PULSE,302014,266.31186520084526,2.07225182924178,169.21752543976265,2,0,0,0,2,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302014,266.31186520084526,2.07225182924178,169.21752543976265,2,0,0,0,2,2,4,5,10,100
NO_PASSIVE,302015,495.058565081103,1.9581958344931478,445.27907653515393,0,0,0,0,3,2,4,5,10,100
RANDOM,302015,210.20942735930615,1.6823048852034685,219.36042920348277,3,0,0,0,3,2,4,5,10,100
HIGHEST_SNR,302015,210.20942735930615,1.6823048852034685,219.36042920348277,3,0,0,0,3,2,4,5,10,100
SHORTEST_PULSE,302015,210.20942735930615,1.6823048852034685,219.36042920348277,3,0,0,0,3,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302015,210.20942735930615,1.6823048852034685,219.36042920348277,3,0,0,0,3,2,4,5,10,100
NO_PASSIVE,302016,414.58138491185974,0.34474493288297053,445.27907653515393,0,0,0,0,16,2,4,5,10,100
RANDOM,302016,60.50870968193485,0.6758792092104005,47.279338547081295,16,0,0,0,16,2,4,5,10,100
HIGHEST_SNR,302016,60.50870968193485,0.6758792092104005,47.279338547081295,16,0,0,0,16,2,4,5,10,100
SHORTEST_PULSE,302016,60.50870968193485,0.6758792092104005,47.279338547081295,16,0,0,0,16,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302016,60.50870968193485,0.6758792092104005,47.279338547081295,16,0,0,0,16,2,4,5,10,100
NO_PASSIVE,302017,204.22504426080772,2.7056033513948847,445.27907653515393,0,0,0,0,16,2,4,5,10,100
RANDOM,302017,144.3259761667373,2.337955299083075,313.7043802748524,16,0,0,0,16,2,4,5,10,100
HIGHEST_SNR,302017,144.3259761667373,2.337955299083075,313.7043802748524,16,0,0,0,16,2,4,5,10,100
SHORTEST_PULSE,302017,144.3259761667373,2.337955299083075,313.7043802748524,16,0,0,0,16,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302017,144.3259761667373,2.337955299083075,313.7043802748524,16,0,0,0,16,2,4,5,10,100
NO_PASSIVE,302018,414.69649626202823,0.5853087634999401,445.27907653515393,0,0,0,0,5,2,4,5,10,100
RANDOM,302018,291.0222648709857,0.49819948001039005,285.04135058088633,5,0,0,0,5,2,4,5,10,100
HIGHEST_SNR,302018,291.0222648709857,0.49819948001039005,285.04135058088633,5,0,0,0,5,2,4,5,10,100
SHORTEST_PULSE,302018,291.0222648709857,0.49819948001039005,285.04135058088633,5,0,0,0,5,2,4,5,10,100
METROLOGY_CONDITIONED_EIG,302018,291.0222648709857,0.49819948001039005,285.04135058088633,5,0,0,0,5,2,4,5,10,100
