policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma
METROLOGY_CONDITIONED_EIG,350024,145.72392423276645,0.8656395741512567,319.8065504902775,4,0,0,0,4,50,20,25,10,100
NO_PASSIVE,350025,362.07785536378344,1.3660026615131646,445.27923823147125,0,0,0,0,0,50,20,25,10,100
RANDOM,350025,362.07785536378344,1.3660026615131646,445.27923823147125,0,0,0,0,0,50,20,25,10,100
HIGHEST_SNR,350025,362.07785536378344,1.3660026615131646,445.27923823147125,0,0,0,0,0,50,20,25,10,100
SHORTEST_PULSE,350025,362.07785536378344,1.3660026615131646,445.27923823147125,0,0,0,0,0,50,20,25,10,100
METROLOGY_CONDITIONED_EIG,350025,362.07785536378344,1.3660026615131646,445.27923823147125,0,0,0,0,0,50,20,25,10,100
NO_PASSIVE,350026,999.0348451806295,3.302829453006659,445.27923823147125,0,0,0,0,0,50,20,25,10,100
RANDOM,350026,999.0348451806295,3.302829453006659,445.27923823147125,0,0,0,0,0,50,20,25,10,100
HIGHEST_SNR,350026,999.0348451806295,3.302829453006659,445.27923823147125,0,0,0,0,0,50,20,25,10,100
SHORTEST_PULSE,350026,999.0348451806295,3.302829453006659,445.27923823147125,0,0,0,0,0,50,20,25,10,100
METROLOGY_CONDITIONED_EIG,350026,999.0348451806295,3.302829453006659,445.27923823147125,0,0,0,0,0,50,20,25,10,100
NO_PASSIVE,350027,155.54794591792768,1.404687853667284,445.27923823147125,0,0,0,0,0,50,20,25,10,100
RANDOM,350027,155.54794591792768,1.404687853667284,445.27923823147125,0,0,0,0,0,50,20,25,10,100
HIGHEST_SNR,350027,155.54794591792768,1.404687853667284,445.27923823147125,0,0,0,0,0,50,20,25,10,100
SHORTEST_PULSE,350027,155.54794591792768,1.404687853667284,445.27923823147125,0,0,0,0,0,50,20,25,10,100
METROLOGY_CONDITIONED_EIG,350027,155.54794591792768,1.404687853667284,445.27923823147125,0,0,0,0,0,50,20,25,10,100
NO_PASSIVE,350028,167.87863668921898,0.4511190387354533,445.27923823147125,0,0,0,0,0,50,20,25,10,100
RANDOM,350028,167.87863668921898,0.4511190387354533,445.27923823147125,0,0,0,0,0,50,20,25,10,100
HIGHEST_SNR,350028,167.87863668921898,0.4511190387354533,445.27923823147125,0,0,0,0,0,50,20,25,10,100
SHORTEST_PULSE,350028,167.87863668921898,0.4511190387354533,445.27923823147125,0,0,0,0,0,50,20,25,10,100
METROLOGY_CONDITIONED_EIG,350028,167.87863668921898,0.4511190387354533,445.27923823147125,0,0,0,0,0,50,20,25,10,100
NO_PASSIVE,350029,221.04811156782546,1.7966926288010043,445.27923823147125,0,0,0,0,0,50,20,25,10,100
RANDOM,350029,221.04811156782546,1.7966926288010043,445.27923823147125,0,0,0,0,0,50,20,25,10,100
HIGHEST_SNR,350029,221.04811156782546,1.7966926288010043,445.27923823147125,0,0,0,0,0,50,20,25,10,100
SHORTEST_PULSE,350029,221.04811156782546,1.7966926288010043,445.27923823147125,0,0,0,0,0,50,20,25,10,100
METROLOGY_CONDITIONED_EIG,350029,221.04811156782546,1.7966926288010043,445.27923823147125,0,0,0,0,0,50,20,25,10,100
NO_PASSIVE,351000,459.11331767728433,2.875053189474016,445.27923823147125,0,0,0,0,24,51,20,25,100,30
RANDOM,351000,46.60114055298168,0.10780090531626906,35.365567834184766,21,2,0,0,24,51,20,25,100,30
HIGHEST_SNR,351000,46.60114055298168,0.10780090531626906,35.365567834184766,21,2,0,0,24,51,20,25,100,30
SHORTEST_PULSE,351000,51.29622430773869,0.14409172604453457,35.01134122613984,21,2,0,0,24,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351000,51.29622430773869,0.14409172604453457,35.01134122613984,21,2,0,0,24,51,20,25,100,30
NO_PASSIVE,351001,909.4893260317336,2.8373695739729703,445.27923823147125,0,0,0,0,2,51,20,25,100,30
RANDOM,351001,885.2362879333856,2.878381224166969,318.2109241289352,1,1,0,0,2,51,20,25,100,30
HIGHEST_SNR,351001,885.2362879333856,2.878381224166969,318.2109241289352,1,1,0,0,2,51,20,25,100,30
SHORTEST_PULSE,351001,885.2362879333856,2.878381224166969,318.2109241289352,1,1,0,0,2,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351001,885.2362879333856,2.878381224166969,318.2109241289352,1,1,0,0,2,51,20,25,100,30
NO_PASSIVE,351002,1037.0034281625249,2.9006440291587055,445.27923823147125,0,0,0,0,1,51,20,25,100,30
RANDOM,351002,1011.3465332873806,2.5151614501413793,316.3208200640524,1,0,0,0,1,51,20,25,100,30
HIGHEST_SNR,351002,1011.3465332873806,2.5151614501413793,316.3208200640524,1,0,0,0,1,51,20,25,100,30
SHORTEST_PULSE,351002,1011.3465332873806,2.5151614501413793,316.3208200640524,1,0,0,0,1,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351002,1011.3465332873806,2.5151614501413793,316.3208200640524,1,0,0,0,1,51,20,25,100,30
NO_PASSIVE,351003,696.9663079325617,3.607435462204546,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351003,696.9663079325617,3.607435462204546,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351003,696.9663079325617,3.607435462204546,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351003,696.9663079325617,3.607435462204546,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351003,696.9663079325617,3.607435462204546,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351004,632.678613427079,0.8971293212325853,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351004,632.678613427079,0.8971293212325853,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351004,632.678613427079,0.8971293212325853,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351004,632.678613427079,0.8971293212325853,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351004,632.678613427079,0.8971293212325853,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351005,213.3626732150816,2.321451699755034,445.27923823147125,0,0,0,0,15,51,20,25,100,30
RANDOM,351005,164.03028710498745,1.4524817947498043,81.33650653707029,13,0,0,0,15,51,20,25,100,30
HIGHEST_SNR,351005,150.9503271495768,1.8924799979658515,80.9972112981738,13,0,0,0,15,51,20,25,100,30
SHORTEST_PULSE,351005,150.9503271495768,1.8924799979658515,80.9972112981738,13,0,0,0,15,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351005,119.44923055127938,1.6990516642900215,76.72110279524917,13,0,0,0,15,51,20,25,100,30
NO_PASSIVE,351006,255.03913333375004,0.8988103409603329,445.27923823147125,0,0,0,0,2,51,20,25,100,30
RANDOM,351006,192.92792870803527,0.899433789099876,186.7439711071106,2,0,0,0,2,51,20,25,100,30
HIGHEST_SNR,351006,192.92792870803527,0.899433789099876,186.7439711071106,2,0,0,0,2,51,20,25,100,30
SHORTEST_PULSE,351006,192.92792870803527,0.899433789099876,186.7439711071106,2,0,0,0,2,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351006,192.92792870803527,0.899433789099876,186.7439711071106,2,0,0,0,2,51,20,25,100,30
NO_PASSIVE,351007,327.2808810939567,0.8146236581647781,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351007,327.2808810939567,0.8146236581647781,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351007,327.2808810939567,0.8146236581647781,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351007,327.2808810939567,0.8146236581647781,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351007,327.2808810939567,0.8146236581647781,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351008,239.72529206460032,2.883892206124989,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351008,239.72529206460032,2.883892206124989,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351008,239.72529206460032,2.883892206124989,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351008,239.72529206460032,2.883892206124989,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351008,239.72529206460032,2.883892206124989,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351009,179.92825736758726,0.7120930000284144,445.27923823147125,0,0,0,0,15,51,20,25,100,30
RANDOM,351009,15.097860697643759,0.24010399298435692,40.09063903829945,13,0,0,0,15,51,20,25,100,30
HIGHEST_SNR,351009,17.80141986464942,0.21504494261594345,39.740408883311545,13,0,0,0,15,51,20,25,100,30
SHORTEST_PULSE,351009,17.80141986464942,0.21504494261594345,39.740408883311545,13,0,0,0,15,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351009,14.696978802695122,0.18578296061513583,40.03821178583416,13,0,0,0,15,51,20,25,100,30
NO_PASSIVE,351010,101.77168972038066,2.5473710505409937,445.27923823147125,0,0,0,0,31,51,20,25,100,30
RANDOM,351010,86.76546892182283,1.892933543905077,53.20753282894306,30,0,0,0,31,51,20,25,100,30
HIGHEST_SNR,351010,86.30201478227471,1.9664798281553495,53.453396393611634,30,0,0,0,31,51,20,25,100,30
SHORTEST_PULSE,351010,86.76546892182283,1.892933543905077,53.20753282894306,30,0,0,0,31,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351010,86.76546892182283,1.892933543905077,53.20753282894306,30,0,0,0,31,51,20,25,100,30
NO_PASSIVE,351011,695.1001065239187,2.343454754436116,445.27923823147125,0,0,0,0,13,51,20,25,100,30
RANDOM,351011,12.767094011957347,1.3815588515871469,49.51601890517935,13,0,0,0,13,51,20,25,100,30
HIGHEST_SNR,351011,12.767094011957347,1.3815588515871469,49.51601890517935,13,0,0,0,13,51,20,25,100,30
SHORTEST_PULSE,351011,12.767094011957347,1.3815588515871469,49.51601890517935,13,0,0,0,13,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351011,12.767094011957347,1.3815588515871469,49.51601890517935,13,0,0,0,13,51,20,25,100,30
NO_PASSIVE,351012,312.7915814193967,1.600527337911347,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351012,312.7915814193967,1.600527337911347,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351012,312.7915814193967,1.600527337911347,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351012,312.7915814193967,1.600527337911347,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351012,312.7915814193967,1.600527337911347,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351013,170.0985926403215,0.2623877437708815,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351013,170.0985926403215,0.2623877437708815,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351013,170.0985926403215,0.2623877437708815,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351013,170.0985926403215,0.2623877437708815,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351013,170.0985926403215,0.2623877437708815,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351014,359.21025258593517,4.1039830209307615,445.27923823147125,0,0,0,0,1,51,20,25,100,30
RANDOM,351014,408.5024873842147,4.180985324084963,324.93179338538556,1,0,0,0,1,51,20,25,100,30
HIGHEST_SNR,351014,408.5024873842147,4.180985324084963,324.93179338538556,1,0,0,0,1,51,20,25,100,30
SHORTEST_PULSE,351014,408.5024873842147,4.180985324084963,324.93179338538556,1,0,0,0,1,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351014,408.5024873842147,4.180985324084963,324.93179338538556,1,0,0,0,1,51,20,25,100,30
NO_PASSIVE,351015,649.9835525147704,1.4480469711481159,445.27923823147125,0,0,0,0,1,51,20,25,100,30
RANDOM,351015,376.78186863575274,1.2755833679655588,317.19489275009875,1,0,0,0,1,51,20,25,100,30
HIGHEST_SNR,351015,376.78186863575274,1.2755833679655588,317.19489275009875,1,0,0,0,1,51,20,25,100,30
SHORTEST_PULSE,351015,376.78186863575274,1.2755833679655588,317.19489275009875,1,0,0,0,1,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351015,376.78186863575274,1.2755833679655588,317.19489275009875,1,0,0,0,1,51,20,25,100,30
NO_PASSIVE,351016,123.39449544924946,1.964944595118992,445.27923823147125,0,0,0,0,37,51,20,25,100,30
RANDOM,351016,15.434825554393587,0.529666709577573,64.79412756117955,37,0,0,0,37,51,20,25,100,30
HIGHEST_SNR,351016,15.434825554393587,0.529666709577573,64.79412756117955,37,0,0,0,37,51,20,25,100,30
SHORTEST_PULSE,351016,15.434825554393587,0.529666709577573,64.79412756117955,37,0,0,0,37,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351016,15.434825554393587,0.529666709577573,64.79412756117955,37,0,0,0,37,51,20,25,100,30
NO_PASSIVE,351017,212.1538662635923,1.447530946224876,445.27923823147125,0,0,0,0,6,51,20,25,100,30
RANDOM,351017,37.409623680704016,1.4621402906566017,67.33854674848118,6,0,0,0,6,51,20,25,100,30
HIGHEST_SNR,351017,37.409623680704016,1.4621402906566017,67.33854674848118,6,0,0,0,6,51,20,25,100,30
SHORTEST_PULSE,351017,37.409623680704016,1.4621402906566017,67.33854674848118,6,0,0,0,6,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351017,37.409623680704016,1.4621402906566017,67.33854674848118,6,0,0,0,6,51,20,25,100,30
NO_PASSIVE,351018,614.6453172440517,2.6958097632833655,445.27923823147125,0,0,0,0,3,51,20,25,100,30
RANDOM,351018,536.2663373502711,3.264323518053399,279.1091401877599,3,0,0,0,3,51,20,25,100,30
HIGHEST_SNR,351018,536.2663373502711,3.264323518053399,279.1091401877599,3,0,0,0,3,51,20,25,100,30
SHORTEST_PULSE,351018,536.2663373502711,3.264323518053399,279.1091401877599,3,0,0,0,3,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351018,536.2663373502711,3.264323518053399,279.1091401877599,3,0,0,0,3,51,20,25,100,30
NO_PASSIVE,351019,414.83912706588563,1.6425005870489553,445.27923823147125,0,0,0,0,40,51,20,25,100,30
RANDOM,351019,26.101729770621617,0.7122947449603795,46.533939193652486,29,0,0,0,40,51,20,25,100,30
HIGHEST_SNR,351019,39.30005316065484,1.2875011068439197,52.936214290750264,29,0,0,0,40,51,20,25,100,30
SHORTEST_PULSE,351019,19.12915934049123,0.5604332752176368,45.25043250290781,29,0,0,0,40,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351019,29.3168092965544,0.5305292720666378,46.50006489440228,29,0,0,0,40,51,20,25,100,30
NO_PASSIVE,351020,384.33729711930323,1.9138586998723603,445.27923823147125,0,0,0,0,9,51,20,25,100,30
RANDOM,351020,10.024504174615192,1.1179074275854146,94.64783134253825,8,0,0,0,9,51,20,25,100,30
HIGHEST_SNR,351020,10.024504174615192,1.1179074275854146,94.64783134253825,8,0,0,0,9,51,20,25,100,30
SHORTEST_PULSE,351020,10.024504174615192,1.1179074275854146,94.64783134253825,8,0,0,0,9,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351020,25.317785776276885,1.4221531986370628,83.7536562330253,8,0,0,0,9,51,20,25,100,30
NO_PASSIVE,351021,518.6258320565381,1.7466710600742263,445.27923823147125,0,0,0,0,29,51,20,25,100,30
RANDOM,351021,60.377787074337704,1.0802567940775614,97.2520475867739,24,0,0,0,29,51,20,25,100,30
HIGHEST_SNR,351021,67.48256390123109,1.0294528026255374,99.28349395466516,24,0,0,0,29,51,20,25,100,30
SHORTEST_PULSE,351021,43.15687011917032,0.3611945102533468,96.12998789651643,24,0,0,0,29,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351021,38.008537836220775,0.3939619889586898,96.449152744072,24,0,0,0,29,51,20,25,100,30
NO_PASSIVE,351022,515.8756768930168,2.1928745500580082,445.27923823147125,0,0,0,0,15,51,20,25,100,30
RANDOM,351022,54.17590254049845,0.873587139092703,68.64055606428352,15,0,0,0,15,51,20,25,100,30
HIGHEST_SNR,351022,54.17590254049845,0.873587139092703,68.64055606428352,15,0,0,0,15,51,20,25,100,30
SHORTEST_PULSE,351022,54.17590254049845,0.873587139092703,68.64055606428352,15,0,0,0,15,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351022,54.17590254049845,0.873587139092703,68.64055606428352,15,0,0,0,15,51,20,25,100,30
NO_PASSIVE,351023,628.4226617466575,2.041413001912947,445.27923823147125,0,0,0,0,1,51,20,25,100,30
RANDOM,351023,309.28342934304,2.0596116837422627,322.022907743365,1,0,0,0,1,51,20,25,100,30
HIGHEST_SNR,351023,309.28342934304,2.0596116837422627,322.022907743365,1,0,0,0,1,51,20,25,100,30
SHORTEST_PULSE,351023,309.28342934304,2.0596116837422627,322.022907743365,1,0,0,0,1,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351023,309.28342934304,2.0596116837422627,322.022907743365,1,0,0,0,1,51,20,25,100,30
NO_PASSIVE,351024,318.68013685365236,2.8898875199030014,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351024,318.68013685365236,2.8898875199030014,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351024,318.68013685365236,2.8898875199030014,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351024,318.68013685365236,2.8898875199030014,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351024,318.68013685365236,2.8898875199030014,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351025,284.8484731296623,1.0922299907332371,445.27923823147125,0,0,0,0,17,51,20,25,100,30
RANDOM,351025,108.87587015234523,0.9940987927697041,54.35359259796573,16,0,0,0,17,51,20,25,100,30
HIGHEST_SNR,351025,107.51124559308522,1.0789979439725776,54.344633723958076,16,0,0,0,17,51,20,25,100,30
SHORTEST_PULSE,351025,108.87587015234523,0.9940987927697041,54.35359259796573,16,0,0,0,17,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351025,108.87587015234523,0.9940987927697041,54.35359259796573,16,0,0,0,17,51,20,25,100,30
NO_PASSIVE,351026,343.6873299993264,3.2923148595689837,445.27923823147125,0,0,0,0,0,51,20,25,100,30
RANDOM,351026,343.6873299993264,3.2923148595689837,445.27923823147125,0,0,0,0,0,51,20,25,100,30
HIGHEST_SNR,351026,343.6873299993264,3.2923148595689837,445.27923823147125,0,0,0,0,0,51,20,25,100,30
SHORTEST_PULSE,351026,343.6873299993264,3.2923148595689837,445.27923823147125,0,0,0,0,0,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351026,343.6873299993264,3.2923148595689837,445.27923823147125,0,0,0,0,0,51,20,25,100,30
NO_PASSIVE,351027,517.0772777626021,1.1647353016352222,445.27923823147125,0,0,0,0,4,51,20,25,100,30
RANDOM,351027,2.2221545476295965,0.2761235713808469,313.78045414440646,4,0,0,0,4,51,20,25,100,30
HIGHEST_SNR,351027,2.2221545476295965,0.2761235713808469,313.78045414440646,4,0,0,0,4,51,20,25,100,30
SHORTEST_PULSE,351027,2.2221545476295965,0.2761235713808469,313.78045414440646,4,0,0,0,4,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351027,2.2221545476295965,0.2761235713808469,313.78045414440646,4,0,0,0,4,51,20,25,100,30
NO_PASSIVE,351028,203.7383833401527,0.5193126368789006,445.27923823147125,0,0,0,0,5,51,20,25,100,30
RANDOM,351028,167.2144113303446,1.368580358780654,220.46514552363485,5,0,0,0,5,51,20,25,100,30
HIGHEST_SNR,351028,167.2144113303446,1.368580358780654,220.46514552363485,5,0,0,0,5,51,20,25,100,30
SHORTEST_PULSE,351028,167.2144113303446,1.368580358780654,220.46514552363485,5,0,0,0,5,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351028,167.2144113303446,1.368580358780654,220.46514552363485,5,0,0,0,5,51,20,25,100,30
NO_PASSIVE,351029,98.54903323595045,1.35911399779932,445.27923823147125,0,0,0,0,20,51,20,25,100,30
RANDOM,351029,147.16503556622362,1.3992330217502358,67.42967142692349,19,1,0,0,20,51,20,25,100,30
HIGHEST_SNR,351029,147.16503556622362,1.3992330217502358,67.42967142692349,19,1,0,0,20,51,20,25,100,30
SHORTEST_PULSE,351029,147.16503556622362,1.3992330217502358,67.42967142692349,19,1,0,0,20,51,20,25,100,30
METROLOGY_CONDITIONED_EIG,351029,147.16503556622362,1.3992330217502358,67.42967142692349,19,1,0,0,20,51,20,25,100,30
NO_PASSIVE,352000,275.0941769011249,1.0069699978399544,445.27923823147125,0,0,0,0,0,52,20,25,100,100
RANDOM,352000,275.0941769011249,1.0069699978399544,445.27923823147125,0,0,0,0,0,52,20,25,100,100
HIGHEST_SNR,352000,275.0941769011249,1.0069699978399544,445.27923823147125,0,0,0,0,0,52,20,25,100,100
SHORTEST_PULSE,352000,275.0941769011249,1.0069699978399544,445.27923823147125,0,0,0,0,0,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352000,275.0941769011249,1.0069699978399544,445.27923823147125,0,0,0,0,0,52,20,25,100,100
NO_PASSIVE,352001,25.21823518275606,1.5002775603965641,445.27923823147125,0,0,0,0,25,52,20,25,100,100
RANDOM,352001,411.62779327446066,1.5152951477692078,259.0497409979138,25,0,0,0,25,52,20,25,100,100
HIGHEST_SNR,352001,411.62779327446066,1.5152951477692078,259.0497409979138,25,0,0,0,25,52,20,25,100,100
SHORTEST_PULSE,352001,411.62779327446066,1.5152951477692078,259.0497409979138,25,0,0,0,25,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352001,411.62779327446066,1.5152951477692078,259.0497409979138,25,0,0,0,25,52,20,25,100,100
NO_PASSIVE,352002,769.2472579748605,1.2303713400804404,445.27923823147125,0,0,0,0,0,52,20,25,100,100
RANDOM,352002,769.2472579748605,1.2303713400804404,445.27923823147125,0,0,0,0,0,52,20,25,100,100
HIGHEST_SNR,352002,769.2472579748605,1.2303713400804404,445.27923823147125,0,0,0,0,0,52,20,25,100,100
SHORTEST_PULSE,352002,769.2472579748605,1.2303713400804404,445.27923823147125,0,0,0,0,0,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352002,769.2472579748605,1.2303713400804404,445.27923823147125,0,0,0,0,0,52,20,25,100,100
NO_PASSIVE,352003,401.3995214608602,2.7264170296315324,445.27923823147125,0,0,0,0,13,52,20,25,100,100
RANDOM,352003,158.62671432935937,1.46544155704162,109.05235461121583,13,0,0,0,13,52,20,25,100,100
HIGHEST_SNR,352003,158.62671432935937,1.46544155704162,109.05235461121583,13,0,0,0,13,52,20,25,100,100
SHORTEST_PULSE,352003,158.62671432935937,1.46544155704162,109.05235461121583,13,0,0,0,13,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352003,158.62671432935937,1.46544155704162,109.05235461121583,13,0,0,0,13,52,20,25,100,100
NO_PASSIVE,352004,427.7142228105371,0.11574642387525379,445.27923823147125,0,0,0,0,8,52,20,25,100,100
RANDOM,352004,329.6439027370952,0.16388123685660103,319.8605578053303,8,0,0,0,8,52,20,25,100,100
HIGHEST_SNR,352004,329.6439027370952,0.16388123685660103,319.8605578053303,8,0,0,0,8,52,20,25,100,100
SHORTEST_PULSE,352004,329.6439027370952,0.16388123685660103,319.8605578053303,8,0,0,0,8,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352004,329.6439027370952,0.16388123685660103,319.8605578053303,8,0,0,0,8,52,20,25,100,100
NO_PASSIVE,352005,211.60284898439602,1.287374254929595,445.27923823147125,0,0,0,0,0,52,20,25,100,100
RANDOM,352005,211.60284898439602,1.287374254929595,445.27923823147125,0,0,0,0,0,52,20,25,100,100
HIGHEST_SNR,352005,211.60284898439602,1.287374254929595,445.27923823147125,0,0,0,0,0,52,20,25,100,100
SHORTEST_PULSE,352005,211.60284898439602,1.287374254929595,445.27923823147125,0,0,0,0,0,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352005,211.60284898439602,1.287374254929595,445.27923823147125,0,0,0,0,0,52,20,25,100,100
NO_PASSIVE,352006,157.61616010686217,1.7019011776040505,445.27923823147125,0,0,0,0,52,52,20,25,100,100
RANDOM,352006,97.64275409971488,2.024782995675154,60.909801717392696,43,0,0,0,52,52,20,25,100,100
HIGHEST_SNR,352006,60.804559782280386,1.2107279549299064,67.84830791986677,43,0,0,0,52,52,20,25,100,100
SHORTEST_PULSE,352006,49.40304017653044,0.9035959016940239,59.04297177636836,42,1,0,0,52,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352006,49.40304017653044,0.9035959016940239,59.04297177636836,42,1,0,0,52,52,20,25,100,100
NO_PASSIVE,352007,412.73389589493985,2.0120770670644768,445.27923823147125,0,0,0,0,0,52,20,25,100,100
RANDOM,352007,412.73389589493985,2.0120770670644768,445.27923823147125,0,0,0,0,0,52,20,25,100,100
HIGHEST_SNR,352007,412.73389589493985,2.0120770670644768,445.27923823147125,0,0,0,0,0,52,20,25,100,100
SHORTEST_PULSE,352007,412.73389589493985,2.0120770670644768,445.27923823147125,0,0,0,0,0,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352007,412.73389589493985,2.0120770670644768,445.27923823147125,0,0,0,0,0,52,20,25,100,100
NO_PASSIVE,352008,355.94241064913456,1.3110295211155647,445.27923823147125,0,0,0,0,0,52,20,25,100,100
RANDOM,352008,355.94241064913456,1.3110295211155647,445.27923823147125,0,0,0,0,0,52,20,25,100,100
HIGHEST_SNR,352008,355.94241064913456,1.3110295211155647,445.27923823147125,0,0,0,0,0,52,20,25,100,100
SHORTEST_PULSE,352008,355.94241064913456,1.3110295211155647,445.27923823147125,0,0,0,0,0,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352008,355.94241064913456,1.3110295211155647,445.27923823147125,0,0,0,0,0,52,20,25,100,100
NO_PASSIVE,352009,703.8522589739483,3.0217666074628946,445.27923823147125,0,0,0,0,3,52,20,25,100,100
RANDOM,352009,31.863196580746237,1.8338253391952397,113.84932037967306,3,0,0,0,3,52,20,25,100,100
HIGHEST_SNR,352009,31.863196580746237,1.8338253391952397,113.84932037967306,3,0,0,0,3,52,20,25,100,100
SHORTEST_PULSE,352009,31.863196580746237,1.8338253391952397,113.84932037967306,3,0,0,0,3,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352009,31.863196580746237,1.8338253391952397,113.84932037967306,3,0,0,0,3,52,20,25,100,100
NO_PASSIVE,352010,438.7815611642333,0.9200987876779256,445.27923823147125,0,0,0,0,9,52,20,25,100,100
RANDOM,352010,309.49298136597133,2.505064355165288,316.6062652567479,9,0,0,0,9,52,20,25,100,100
HIGHEST_SNR,352010,309.49298136597133,2.505064355165288,316.6062652567479,9,0,0,0,9,52,20,25,100,100
SHORTEST_PULSE,352010,309.49298136597133,2.505064355165288,316.6062652567479,9,0,0,0,9,52,20,25,100,100
METROLOGY_CONDITIONED_EIG,352010,309.49298136597133,2.505064355165288,316.6062652567479,9,0,0,0,9,52,20,25,100,100
NO_PASSIVE,352011,629.1799826910627,1.0477780235768959,445.27923823147125,0,0,0,0,1,52,20,25,100,100
RANDOM,352011,497.5851068616044,1.025002830550167,331.83581748439553,1,0,0,0,1,52,20,25,100,100
HIGHEST_SNR,352011,497.5851068616044,1.025002830550167,331.83581748439553,1,0,0,0,1,52,20,25,100,100
